	Unnamed: 0	basename	author	title	genre	subgenre	placeName	occurrences	coord	long	lat	prediction
16711	16711	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16712	16712	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16713	16713	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16714	16714	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16715	16715	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16716	16716	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16717	16717	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16718	16718	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16719	16719	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16720	16720	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16721	16721	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16722	16722	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16723	16723	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16724	16724	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16725	16725	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16726	16726	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16727	16727	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16728	16728	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16729	16729	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16730	16730	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16731	16731	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16732	16732	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16733	16733	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16734	16734	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16735	16735	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16736	16736	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16737	16737	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16738	16738	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16739	16739	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16740	16740	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16741	16741	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16742	16742	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16743	16743	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16744	16744	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16745	16745	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16746	16746	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16747	16747	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16748	16748	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16749	16749	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16750	16750	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16751	16751	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16752	16752	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16753	16753	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16754	16754	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16755	16755	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16756	16756	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16757	16757	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16758	16758	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16759	16759	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16760	16760	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16761	16761	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16762	16762	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16763	16763	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16764	16764	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16765	16765	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16766	16766	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16767	16767	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16768	16768	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16769	16769	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16770	16770	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16771	16771	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16772	16772	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16773	16773	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16774	16774	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16775	16775	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16776	16776	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16777	16777	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16778	16778	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16779	16779	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16780	16780	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16781	16781	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16782	16782	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16783	16783	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16784	16784	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16785	16785	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16786	16786	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16787	16787	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16788	16788	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Rome	58	41.89193, 12.51133	41.89193	12.51133	1
16789	16789	BOYER_PORCIEROMAINE	Claude BOYER (1618-1698)	LA PORCIE ROMAINE	theatre	tragedy	Tibre	1	41.74032, 12.23371	41.74032	12.23371	1
16790	16790	CUBIERES-PALMEZEAUX_BRACELETS	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LES BRACELETS.	theatre	comedy	Angleterre	2	52.16045, -0.70312	52.16045	-0.70312	1
16791	16791	CUBIERES-PALMEZEAUX_BRACELETS	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LES BRACELETS.	theatre	comedy	Angleterre	2	52.16045, -0.70312	52.16045	-0.70312	1
16792	16792	CUBIERES-PALMEZEAUX_BRACELETS	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LES BRACELETS.	theatre	comedy	Chine	1	35, 105	35.0	105.0	0
16793	16793	CUBIERES-PALMEZEAUX_BRACELETS	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LES BRACELETS.	theatre	comedy	Japon	1	35.68536, 139.75309	35.68536	139.75309	0
16794	16794	CUBIERES-PALMEZEAUX_BRACELETS	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LES BRACELETS.	theatre	comedy	Vas	1	42.20187, 2.69748	42.20187	2.69748	0
16795	16795	LABICHE-JOLLY_BARONDEFOURCHEVIF	Eugène LABICHE (1815-1888)	LE BARON DE FOURCHEVIF, COMÉDIE	theatre	comedy	Angleterre	1	52.16045, -0.70312	52.16045	-0.70312	1
16796	16796	LABICHE-JOLLY_BARONDEFOURCHEVIF	Eugène LABICHE (1815-1888)	LE BARON DE FOURCHEVIF, COMÉDIE	theatre	comedy	Asie	1	29.84064, 89.29688	29.84064	89.29688	1
16797	16797	LABICHE-JOLLY_BARONDEFOURCHEVIF	Eugène LABICHE (1815-1888)	LE BARON DE FOURCHEVIF, COMÉDIE	theatre	comedy	Paris	4	48.85341, 2.3488	48.85341	2.3488	0
16798	16798	LABICHE-JOLLY_BARONDEFOURCHEVIF	Eugène LABICHE (1815-1888)	LE BARON DE FOURCHEVIF, COMÉDIE	theatre	comedy	Paris	4	48.85341, 2.3488	48.85341	2.3488	0
16799	16799	LABICHE-JOLLY_BARONDEFOURCHEVIF	Eugène LABICHE (1815-1888)	LE BARON DE FOURCHEVIF, COMÉDIE	theatre	comedy	Paris	4	48.85341, 2.3488	48.85341	2.3488	0
16800	16800	LABICHE-JOLLY_BARONDEFOURCHEVIF	Eugène LABICHE (1815-1888)	LE BARON DE FOURCHEVIF, COMÉDIE	theatre	comedy	Paris	4	48.85341, 2.3488	48.85341	2.3488	0
16801	16801	GOUGES_CHERUBIN	Olympe de GOUGES (1748-1793)	LE MARIAGE INATTENDU DE CHÉRUBIN, COMÉDIE	theatre	comedy	Espagne	1	40, -4	40.0	-4.0	0
16802	16802	GOUGES_CHERUBIN	Olympe de GOUGES (1748-1793)	LE MARIAGE INATTENDU DE CHÉRUBIN, COMÉDIE	theatre	comedy	Italie	1	42.83333, 12.83333	42.83333	12.83333	0
16803	16803	GOUGES_CHERUBIN	Olympe de GOUGES (1748-1793)	LE MARIAGE INATTENDU DE CHÉRUBIN, COMÉDIE	theatre	comedy	Madrid	3	40.4165, -3.70256	40.4165	-3.70256	0
16804	16804	GOUGES_CHERUBIN	Olympe de GOUGES (1748-1793)	LE MARIAGE INATTENDU DE CHÉRUBIN, COMÉDIE	theatre	comedy	Madrid	3	40.4165, -3.70256	40.4165	-3.70256	0
16805	16805	GOUGES_CHERUBIN	Olympe de GOUGES (1748-1793)	LE MARIAGE INATTENDU DE CHÉRUBIN, COMÉDIE	theatre	comedy	Madrid	3	40.4165, -3.70256	40.4165	-3.70256	0
16806	16806	GOUGES_CHERUBIN	Olympe de GOUGES (1748-1793)	LE MARIAGE INATTENDU DE CHÉRUBIN, COMÉDIE	theatre	comedy	Olympe	2	40.085556, 22.358611	40.085556	22.358611	0
16807	16807	GOUGES_CHERUBIN	Olympe de GOUGES (1748-1793)	LE MARIAGE INATTENDU DE CHÉRUBIN, COMÉDIE	theatre	comedy	Olympe	2	40.085556, 22.358611	40.085556	22.358611	0
16808	16808	GOUGES_CHERUBIN	Olympe de GOUGES (1748-1793)	LE MARIAGE INATTENDU DE CHÉRUBIN, COMÉDIE	theatre	comedy	Rome	1	41.89193, 12.51133	41.89193	12.51133	1
16809	16809	GOUGES_CHERUBIN	Olympe de GOUGES (1748-1793)	LE MARIAGE INATTENDU DE CHÉRUBIN, COMÉDIE	theatre	comedy	Rome	1	41.89193, 12.51133	41.89193	12.51133	1
16810	16810	GOUGES_CHERUBIN	Olympe de GOUGES (1748-1793)	LE MARIAGE INATTENDU DE CHÉRUBIN, COMÉDIE	theatre	comedy	Salamanque	1	40.96882, -5.66388	40.96882	-5.66388	0
16811	16811	HARDY_MELEAGRE	HARDY, Alexandre (1570?-1632?)	MÉLÉAGRE, TRAGÉDIE	theatre	tragedy	Achéron	1	39.2348296, 20.4831346	39.2348296	20.4831346	1
16812	16812	HARDY_MELEAGRE	HARDY, Alexandre (1570?-1632?)	MÉLÉAGRE, TRAGÉDIE	theatre	tragedy	Averne	2	40.838333, 14.075	40.838333	14.075	0
16813	16813	HARDY_MELEAGRE	HARDY, Alexandre (1570?-1632?)	MÉLÉAGRE, TRAGÉDIE	theatre	tragedy	Averne	2	40.838333, 14.075	40.838333	14.075	0
16814	16814	HARDY_MELEAGRE	HARDY, Alexandre (1570?-1632?)	MÉLÉAGRE, TRAGÉDIE	theatre	tragedy	Paris	1	48.85341, 2.3488	48.85341	2.3488	0
16815	16815	HARDY_MELEAGRE	HARDY, Alexandre (1570?-1632?)	MÉLÉAGRE, TRAGÉDIE	theatre	tragedy	Tyr	1	33.2698475, 35.2038435	33.2698475	35.2038435	1
16816	16816	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	France	2	46, 2	46.0	2.0	0
16817	16817	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	France	2	46, 2	46.0	2.0	0
16818	16818	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Grèce	1	39, 22	39.0	22.0	1
16819	16819	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Jérusalem	5	31.776679, 35.234156	31.776679	35.234156	1
16820	16820	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Jérusalem	5	31.776679, 35.234156	31.776679	35.234156	1
16821	16821	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Jérusalem	5	31.776679, 35.234156	31.776679	35.234156	1
16822	16822	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Jérusalem	5	31.776679, 35.234156	31.776679	35.234156	1
16823	16823	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Jérusalem	5	31.776679, 35.234156	31.776679	35.234156	1
16824	16824	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Judée	2	31.928333, 35.238333	31.928333	35.238333	1
16825	16825	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Judée	2	31.928333, 35.238333	31.928333	35.238333	1
16826	16826	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Paris	3	48.85341, 2.3488	48.85341	2.3488	0
16827	16827	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Paris	3	48.85341, 2.3488	48.85341	2.3488	0
16828	16828	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Paris	3	48.85341, 2.3488	48.85341	2.3488	0
16829	16829	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Tyr	3	33.2698475, 35.2038435	33.2698475	35.2038435	1
16830	16830	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Tyr	3	33.2698475, 35.2038435	33.2698475	35.2038435	1
16831	16831	DURYER_SAUL	DU RYER, Pierre	SAÜL, TRAGÉDIE.	theatre	tragedy	Tyr	3	33.2698475, 35.2038435	33.2698475	35.2038435	1
16832	16832	RONSIN_ARETAPHILE	Charles-Philippe RONSIN (1752-1794) 	ARÉTAPHILE OU LA RÉVOLUTION DE CYRENE, TRAGÉDIE	theatre	tragedy	Tyr	2	33.2698475, 35.2038435	33.2698475	35.2038435	1
16833	16833	RONSIN_ARETAPHILE	Charles-Philippe RONSIN (1752-1794) 	ARÉTAPHILE OU LA RÉVOLUTION DE CYRENE, TRAGÉDIE	theatre	tragedy	Tyr	2	33.2698475, 35.2038435	33.2698475	35.2038435	1
16834	16834	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Florence	1	43.77925, 11.24626	43.77925	11.24626	0
16835	16835	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Gaïette	9	41.21408, 13.57082	41.21408	13.57082	0
16836	16836	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Gaïette	9	41.21408, 13.57082	41.21408	13.57082	0
16837	16837	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Gaïette	9	41.21408, 13.57082	41.21408	13.57082	0
16838	16838	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Gaïette	9	41.21408, 13.57082	41.21408	13.57082	0
16839	16839	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Gaïette	9	41.21408, 13.57082	41.21408	13.57082	0
16840	16840	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Gaïette	9	41.21408, 13.57082	41.21408	13.57082	0
16841	16841	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Gaïette	9	41.21408, 13.57082	41.21408	13.57082	0
16842	16842	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Gaïette	9	41.21408, 13.57082	41.21408	13.57082	0
16843	16843	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Gaïette	9	41.21408, 13.57082	41.21408	13.57082	0
16844	16844	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Léon	4	42.66667, -6	42.66667	-6.0	0
16845	16845	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Léon	4	42.66667, -6	42.66667	-6.0	0
16846	16846	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Léon	4	42.66667, -6	42.66667	-6.0	0
16847	16847	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Léon	4	42.66667, -6	42.66667	-6.0	0
16848	16848	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Moscovie	1	55.75222, 37.61556	55.75222	37.61556	0
16849	16849	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Naples	2	40.85216, 14.26811	40.85216	14.26811	0
16850	16850	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Naples	2	40.85216, 14.26811	40.85216	14.26811	0
16851	16851	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Naple	2	40.85216, 14.26811	40.85216	14.26811	0
16852	16852	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Naple	2	40.85216, 14.26811	40.85216	14.26811	0
16853	16853	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Salerne	1	40.67545, 14.79328	40.67545	14.79328	0
16854	16854	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Sicile	25	37.75, 14.25	37.75	14.25	0
16855	16855	CORNEILLET_GEOLIERDESOISMEME	Thomas CORNEILLE (1625-1709)	LE GEÔLIER DE SOI-MÊME, COMÉDIE.	theatre	comedy	Sicile	25	37.75, 14.25	37.75	14.25	0
